436,884,5.85012638315383,"7/9/15"
435,1101,5.85111424327725,"7/9/17"
184,453,5.85113411178857,"9/10/13"
617,702,5.85128985447468,"7/10/15"
387,701,5.85139632664832,"8/10/15"
884,919,5.85194123720549,"6/10/17"
783,649,5.85216562762676,"7/11/16"
346,537,5.85225372763735,"9/11/15"
549,754,5.85249221940387,"8/11/17"
1049,1035,5.85260196353774,"6/11/20"
383,921,5.85270399529872,"8/10/17"
884,1112,5.85326115755976,"6/10/19"
1074,464,5.85351231855827,"7/13/17"
1104,668,5.85373645450961,"9/17/25"
1049,945,5.85400936082524,"6/11/19"
167,287,5.85419471650836,"10/11/13"
619,1110,5.85466793716552,"7/10/19"
784,1034,5.85472979825781,"7/11/20"
345,419,5.85474939868036,"9/11/14"
935,386,5.85503548912316,"7/12/15"
316,386,5.8551497379979,"10/12/15"
499,138,5.85522789666934,"9/12/13"
185,701,5.85546888716278,"9/10/15"
550,1122,5.85571216539861,"8/11/21"
314,139,5.85579295297607,"10/12/13"
127,1005,5.85614075311917,"13/14/25"
344,948,5.85651953492965,"9/11/19"
385,1112,5.85660143829538,"8/10/19"
767,230,5.85664024189621,"9/14/16"
346,151,5.85667328473958,"9/11/12"
935,701,5.85697842146459,"7/12/18"
840,657,5.85719411333498,"8/13/19"
146,606,5.85725081434925,"11/12/17"
348,1120,5.85737439256875,"9/11/21"
154,652,5.85747840849707,"10/11/16"
499,265,5.85756099288745,"9/12/14"
835,467,5.85766983924025,"8/13/17"
782,946,5.85802840684437,"7/11/19"
315,604,5.85821536541533,"10/12/17"
932,1128,5.85856824971866,"7/12/23"
934,884,5.85861904102938,"7/12/20"
841,129,5.8586209497993,"8/13/14"
552,1034,5.85868484574215,"8/11/20"
1049,1120,5.85880583335596,"6/11/21"
932,1049,5.85899685373311,"7/12/22"
840,248,5.85907570062105,"8/13/15"
157,544,5.85925231582336,"10/11/15"
184,814,5.85939387900024,"9/10/16"
967,529,5.85944088466842,"8/14/19"
551,854,5.85951546191684,"8/11/18"
288,127,5.85963390194805,"11/13/14"
637,248,5.86033189264142,"9/13/15"
347,754,5.86084028943423,"9/11/17"
451,250,5.86110390548915,"10/13/15"
147,264,5.86131788968959,"11/12/14"
161,859,5.86172632961481,"10/11/18"
167,417,5.8617774580925,"10/11/14"
498,795,5.86188819305166,"9/12/19"
1071,359,5.86190244738527,"7/13/16"
1070,915,5.86205572195852,"7/13/22"
498,497,5.86229262085043,"9/12/16"
497,1128,5.86263709457203,"9/12/23"
1074,564,5.86271423064475,"7/13/18"
102,191,5.86333947230305,"16/17/19"
636,359,5.86344283317057,"9/13/16"
207,92,5.86371086733611,"16/18/19"
454,125,5.86375509411744,"10/13/14"
317,794,5.86414019112902,"10/12/19"
147,387,5.86427440320362,"11/12/15"
970,334,5.86441071857719,"8/14/17"
1090,409,5.86447538908871,"8/15/19"
455,563,5.86449900452953,"10/13/18"
152,702,5.86455116560172,"11/12/18"
838,1133,5.86497898692424,"8/13/25"
500,604,5.86524051599427,"9/12/17"
293,357,5.8653018401752,"11/13/16"
1074,987,5.86530429337897,"7/13/23"
419,117,5.86555773964569,"11/14/15"
966,701,5.86557838255476,"8/14/21"
765,118,5.86572580709463,"9/14/15"
841,911,5.8657652853609,"8/13/22"
498,885,5.86577268385245,"9/12/20"
416,235,5.86606017557288,"11/14/16"
637,656,5.8660908422849,"9/13/19"
764,336,5.86618460202081,"9/14/17"
1099,1142,5.86630535730473,"9/17/33"
764,617,5.86639619439393,"9/14/20"
291,562,5.86641717760908,"11/13/18"
885,217,5.86653821173828,"9/15/17"
888,110,5.86666544335044,"9/15/16"
148,797,5.86724117798919,"11/12/19"
456,916,5.8673771606111,"10/13/22"
764,703,5.86754614081992,"9/14/21"
1087,498,5.86765431160673,"8/15/20"
1103,593,5.86769199809133,"9/17/24"
161,757,5.86770478943548,"10/11/17"
996,294,5.86786211154872,"9/16/19"
886,499,5.86793368783901,"9/15/20"
842,746,5.86797768903915,"8/13/20"
1071,1061,5.86810620947765,"7/13/24"
634,747,5.86813301874171,"9/13/20"
467,94,5.86842295404454,"13/17/18"
139,361,5.86860011024759,"12/13/16"
146,502,5.86906343851781,"11/12/16"
1087,315,5.86943913431096,"8/15/18"
1107,858,5.86974114559697,"9/17/28"
138,465,5.86978649185839,"12/13/17"
122,706,5.86979802465629,"13/14/21"
394,97,5.86999425064977,"12/15/16"
455,827,5.87020459584915,"10/13/21"
880,883,5.87042865476861,"9/15/25"
969,1002,5.87064634050805,"8/14/25"
290,831,5.87076470853996,"11/13/21"
117,872,5.87095614311204,"13/14/23"
110,417,5.87101434532941,"14/15/19"
116,786,5.87108391798833,"13/14/22"
118,951,5.87135945547085,"14/15/26"
247,1018,5.87147993672405,"13/15/27"
369,94,5.87152172624596,"13/16/17"
112,541,5.87163101583357,"15/16/22"
292,655,5.87174984051514,"11/13/19"
109,503,5.87186221602498,"14/15/20"
114,818,5.87193291326602,"14/15/24"
634,1061,5.87207651409363,"9/13/24"
121,839,5.87211221955833,"15/16/26"
1032,241,5.87215974017757,"11/20/23"
921,198,5.87218344900475,"10/17/19"
111,476,5.87224890478373,"15/16/21"
113,749,5.87231314193661,"14/15/23"
109,444,5.87243443564592,"16/17/22"
269,335,5.87247473732875,"12/14/17"
1107,363,5.87248046148994,"9/17/21"
1105,278,5.87253460772735,"9/17/20"
542,583,5.87256045057941,"11/15/21"
244,891,5.87276238326697,"13/15/25"
1107,1088,5.87276919701655,"9/17/32"
580,701,5.872962018116,"10/14/21"
255,1139,5.87303304335174,"13/15/29"
1118,237,5.87312019154568,"11/21/24"
108,323,5.87316914049997,"14/15/18"
1108,924,5.87325124907984,"9/17/29"
106,383,5.8732627836063,"15/16/20"
816,101,5.87328650410559,"10/16/17"
502,97,5.87330604102438,"12/16/17"
876,409,5.87339262785714,"9/15/19"
962,165,5.87360763688561,"12/21/23"
104,292,5.8736705199983,"15/16/19"
1119,546,5.87387308143183,"10/19/26"
1111,517,5.87394806010181,"9/17/23"
419,939,5.87410170162144,"11/14/24"
765,1005,5.87411253006,"9/14/25"
885,661,5.87429739503939,"9/15/22"
647,205,5.87452996408958,"11/16/18"
388,218,5.8746024137575,"12/15/17"
415,854,5.87460701300432,"11/14/23"
853,88,5.87469032437471,"11/18/19"
1020,703,5.87476725707055,"10/18/27"
969,1138,5.87498705561305,"8/14/27"
313,90,5.87528621059622,"15/18/19"
387,496,5.87591544577395,"12/15/20"
883,745,5.87592443829665,"9/15/23"
388,408,5.8759373337021,"12/15/19"
994,553,5.87621310212698,"9/16/22"
1120,314,5.8762445223179,"10/19/23"
1108,1042,5.87673004219739,"9/17/31"
1005,1147,5.87684312219163,"9/16/31"
419,1067,5.87711683570111,"11/14/26"
539,493,5.87713083469436,"11/15/20"
659,169,5.88018520838266,"13/19/21"
250,497,5.88173957380969,"13/15/20"
